frame,score,acceptance_rate,temperature
0,0.6547866188324083,1.0,1.0
1,0.8560922475460807,0.99,1.0
2,0.8209014974010495,0.9933333333333333,1.0
3,1.2216208643608502,0.995,1.0
4,1.5054734269834575,0.992,1.0
5,1.754810129231602,0.9933333333333333,1.0
6,2.2290366203956613,0.9942857142857143,1.0
7,1.958318434849959,0.9925,1.0
8,2.059477751944276,0.9911111111111112,1.0
9,2.324636799480218,0.992,1.0
10,2.3154800592180087,0.9927272727272727,1.0
11,2.3323885656558963,0.9916666666666667,1.0
12,2.3491011513868676,0.9923076923076923,1.0
13,2.3597599524862862,0.99,1.0
14,2.1847407016259197,0.9906666666666667,1.0
15,2.1688563314091396,0.99,1.0
16,2.5559606747968067,0.9870588235294118,1.0
17,2.461256981935164,0.9877777777777778,1.0
18,2.3970726074568844,0.988421052631579,1.0
19,2.153263644320895,0.989,1.0
20,1.9723882960928878,0.9895238095238095,1.0
21,1.9785652479203741,0.99,1.0
22,2.133396260104696,0.9904347826086957,1.0
23,2.6246301638799054,0.99,1.0
24,2.543844289834266,0.9904,1.0
25,2.246045248744715,0.9907692307692307,1.0
26,2.4346160739252904,0.9911111111111112,1.0
27,2.342566181879323,0.9907142857142858,1.0
28,2.4371893048240243,0.9910344827586207,1.0
29,2.473600626000868,0.9913333333333333,1.0
30,2.5103235069119796,0.9916129032258064,1.0
31,2.1315883150334893,0.990625,1.0
32,2.2949485384410298,0.990909090909091,1.0
33,2.367371434612374,0.9905882352941177,1.0
34,2.2780144500206503,0.9902857142857143,1.0
35,2.152456415999418,0.9905555555555555,1.0
36,2.2198301929838884,0.9891891891891892,1.0
37,2.390145903668172,0.9894736842105263,1.0
38,2.5374333196628043,0.9897435897435898,1.0
39,2.406384228982895,0.99,1.0
40,2.3182346271873584,0.9902439024390244,1.0
41,2.4490938113082104,0.9904761904761905,1.0
42,2.4678431718885943,0.9906976744186047,1.0
43,2.515303523945344,0.990909090909091,1.0
44,2.7480067173354032,0.9911111111111112,1.0
45,2.5293431926033088,0.991304347826087,1.0
